zone_id,scenario,year,projected_lst_c,validated,rank,priority
LK1121105,business_as_usual,2036,38.64062897444897,False,183,False
LK1121110,business_as_usual,2036,38.45901580992902,False,158,False
LK1121115,business_as_usual,2036,37.843059548974146,False,226,False
LK1121120,business_as_usual,2036,37.84483783501881,False,257,False
LK1121125,business_as_usual,2036,37.99720242109836,False,283,False
LK1121130,business_as_usual,2036,37.965075924937416,False,265,False
LK1121135,business_as_usual,2036,37.56286205349688,False,253,False
LK1121140,business_as_usual,2036,37.190318768247394,False,323,False
LK1121145,business_as_usual,2036,36.950459137124284,False,246,False
LK1121150,business_as_usual,2036,36.57299925486279,False,310,False
LK1121155,business_as_usual,2036,37.90007918139648,False,218,False
LK1121160,business_as_usual,2036,38.65827099906026,False,220,False
LK1121165,business_as_usual,2036,37.75572575262698,False,199,False
LK1121170,business_as_usual,2036,37.21782393675885,False,251,False
LK1121175,business_as_usual,2036,38.63918718166509,False,178,False
LK1121180,business_as_usual,2036,38.48751151763109,False,139,False
LK1121185,business_as_usual,2036,38.30806665922547,False,137,False
LK1121190,business_as_usual,2036,38.52975779266796,False,91,False
LK1121195,business_as_usual,2036,38.9050181575313,False,131,False
LK1121200,business_as_usual,2036,39.20176706436597,False,150,False
LK1121205,business_as_usual,2036,38.619950521014204,False,109,False
LK1124005,business_as_usual,2036,39.51969815610882,False,78,False
LK1124010,business_as_usual,2036,38.049574589663116,False,180,False
LK1124015,business_as_usual,2036,37.792467990091744,False,228,False
LK1124020,business_as_usual,2036,38.87822392269859,False,144,False
LK1124025,business_as_usual,2036,38.96027185229982,False,152,False
LK1124030,business_as_usual,2036,37.12162157569526,False,193,False
LK1124035,business_as_usual,2036,38.24979482290845,False,161,False
LK1124040,business_as_usual,2036,38.195746327325736,False,188,False
LK1124045,business_as_usual,2036,38.10072588441966,False,191,False
LK1124050,business_as_usual,2036,36.91290015019282,False,184,False
LK1124055,business_as_usual,2036,38.79000914044087,False,72,False
LK1124060,business_as_usual,2036,37.82965384698598,False,148,False
LK1124065,business_as_usual,2036,37.791660936229505,False,175,False
LK1124070,business_as_usual,2036,38.401815700292346,False,87,False
LK1124075,business_as_usual,2036,38.44641575269425,False,114,False
LK1124080,business_as_usual,2036,38.71704766870263,False,15,True
LK1124085,business_as_usual,2036,39.05617079916274,False,18,True
LK1124090,business_as_usual,2036,38.920493691481255,False,37,True
LK1124095,business_as_usual,2036,38.79093487818691,False,69,False
LK1124100,business_as_usual,2036,39.0038286210832,False,62,False
LK1127005,business_as_usual,2036,38.83536529723326,False,121,False
LK1127010,business_as_usual,2036,38.586702877215835,False,142,False
LK1127015,business_as_usual,2036,38.281725208219946,False,108,False
LK1127020,business_as_usual,2036,39.8183985510371,False,38,True
LK1127025,business_as_usual,2036,39.70328136710222,False,55,True
LK1127030,business_as_usual,2036,39.750095121998314,False,26,True
LK1127035,business_as_usual,2036,39.45430623623974,False,98,False
LK1127040,business_as_usual,2036,39.40671984998868,False,71,False
LK1127045,business_as_usual,2036,38.9181907370414,False,76,False
LK1127050,business_as_usual,2036,37.88863438839158,False,172,False
LK1127055,business_as_usual,2036,38.384864220023644,False,153,False
LK1127060,business_as_usual,2036,38.93372073620246,False,146,False
LK1127065,business_as_usual,2036,38.95681642921321,False,115,False
LK1127070,business_as_usual,2036,38.83332254120395,False,107,False
LK1127075,business_as_usual,2036,39.46214001309113,False,111,False
LK1127080,business_as_usual,2036,39.498775496914284,False,74,False
LK1127085,business_as_usual,2036,39.809877647210136,False,73,False
LK1127090,business_as_usual,2036,39.683711034790484,False,103,False
LK1127095,business_as_usual,2036,39.88602334508312,False,77,False
LK1127100,business_as_usual,2036,39.71435390833487,False,47,True
LK1130005,business_as_usual,2036,39.8868226859591,False,52,True
LK1130010,business_as_usual,2036,39.53929385257434,False,34,True
LK1130015,business_as_usual,2036,38.623625470609404,False,14,True
LK1130020,business_as_usual,2036,38.70526452256637,False,50,True
LK1130025,business_as_usual,2036,39.18767647113001,False,41,True
LK1130030,business_as_usual,2036,39.90276971580793,False,32,True
LK1130035,business_as_usual,2036,39.81354557621684,False,33,True
LK1130040,business_as_usual,2036,39.38069043233294,False,95,False
LK1130045,business_as_usual,2036,39.78264056848486,False,21,True
LK1130050,business_as_usual,2036,39.559753286901326,False,65,False
LK1130055,business_as_usual,2036,39.409268626939784,False,54,True
LK1130060,business_as_usual,2036,39.28312367867676,False,23,True
LK1130065,business_as_usual,2036,39.37374853034164,False,61,False
LK1130070,business_as_usual,2036,39.452432688206066,False,12,True
LK1130075,business_as_usual,2036,38.45358723862357,False,97,False
LK1131005,business_as_usual,2036,39.014604251403874,False,68,False
LK1131010,business_as_usual,2036,39.43003412072175,False,16,True
LK1131015,business_as_usual,2036,39.459468464806655,False,22,True
LK1131020,business_as_usual,2036,39.150775063147734,False,42,True
LK1131025,business_as_usual,2036,39.06896013671772,False,28,True
LK1131030,business_as_usual,2036,37.342360381536764,False,208,False
LK1131035,business_as_usual,2036,37.842734853339174,False,90,False
LK1131040,business_as_usual,2036,39.02303926749431,False,63,False
LK1131045,business_as_usual,2036,39.180036980654776,False,112,False
LK1131050,business_as_usual,2036,39.018047517696616,False,82,False
LK1131055,business_as_usual,2036,39.13344258263992,False,105,False
LK1131060,business_as_usual,2036,38.831856317362174,False,64,False
LK1131065,business_as_usual,2036,37.70607303114803,False,85,False
LK1133005,business_as_usual,2036,39.20672409872793,False,100,False
LK1133010,business_as_usual,2036,39.17759144501117,False,20,True
LK1133015,business_as_usual,2036,39.85685006829436,False,44,True
LK1133020,business_as_usual,2036,39.60334126778198,False,13,True
LK1133025,business_as_usual,2036,39.571457524578996,False,11,True
LK1133030,business_as_usual,2036,38.82151169437286,False,51,True
LK1133035,business_as_usual,2036,38.35690601824271,False,79,False
LK1133040,business_as_usual,2036,39.19888830517367,False,19,True
LK1133045,business_as_usual,2036,39.169049455328434,False,4,True
LK1133050,business_as_usual,2036,38.77931407400887,False,104,False
LK1133055,business_as_usual,2036,38.73203154993699,False,101,False
LK1133060,business_as_usual,2036,38.6117771073741,False,92,False
LK1133065,business_as_usual,2036,38.43932833916854,False,93,False
LK1133070,business_as_usual,2036,39.028091472194795,False,67,False
LK1133075,business_as_usual,2036,39.2348337030143,False,58,True
LK1133080,business_as_usual,2036,39.11190795982599,False,40,True
LK1133085,business_as_usual,2036,39.39327531355232,False,129,False
LK1133090,business_as_usual,2036,38.04317989304079,False,130,False
LK1133095,business_as_usual,2036,39.167474312963165,False,149,False
LK1133100,business_as_usual,2036,39.597958177636144,False,60,True
LK1133105,business_as_usual,2036,39.17211255425288,False,66,False
LK1133110,business_as_usual,2036,38.79927257295754,False,59,True
LK1133115,business_as_usual,2036,38.610114178462936,False,89,False
LK1133120,business_as_usual,2036,38.461158213352356,False,132,False
LK1133125,business_as_usual,2036,38.91399155086348,False,123,False
LK1133130,business_as_usual,2036,38.9817403272923,False,179,False
LK1133135,business_as_usual,2036,39.26880656545979,False,56,True
LK1133140,business_as_usual,2036,38.98009203681201,False,102,False
LK1133145,business_as_usual,2036,37.942934820274296,False,232,False
LK1133150,business_as_usual,2036,39.106233941805755,False,116,False
LK1133155,business_as_usual,2036,38.250205243847674,False,301,False
LK1133160,business_as_usual,2036,38.69931709630334,False,124,False
LK1133165,business_as_usual,2036,38.577330127323,False,140,False
LK1133170,business_as_usual,2036,38.70483253618892,False,145,False
LK1133175,business_as_usual,2036,38.626090851606094,False,182,False
LK1133180,business_as_usual,2036,39.094299656604285,False,164,False
LK1133185,business_as_usual,2036,38.92511075969802,False,185,False
LK1133190,business_as_usual,2036,38.98232293340688,False,198,False
LK1133195,business_as_usual,2036,38.721851538898825,False,204,False
LK1133200,business_as_usual,2036,38.74108439349779,False,223,False
LK1133205,business_as_usual,2036,37.80514701002777,False,234,False
LK1133210,business_as_usual,2036,37.40265884449181,False,236,False
LK1136005,business_as_usual,2036,39.17831545302638,False,125,False
LK1136010,business_as_usual,2036,38.67226095213434,False,138,False
LK1136015,business_as_usual,2036,39.05688834170781,False,159,False
LK1136020,business_as_usual,2036,38.2994668052997,False,201,False
LK1136025,business_as_usual,2036,37.99931803627765,False,216,False
LK1136030,business_as_usual,2036,37.41564825671235,False,267,False
LK1136035,business_as_usual,2036,36.69288811521933,False,290,False
LK1136040,business_as_usual,2036,38.47786582280727,False,215,False
LK1136045,business_as_usual,2036,38.838362843509316,False,169,False
LK1136050,business_as_usual,2036,37.91396143520455,False,245,False
LK1136055,business_as_usual,2036,36.41367873092731,False,312,False
LK1136060,business_as_usual,2036,36.90598848397111,False,300,False
LK1136065,business_as_usual,2036,37.84679367485247,False,206,False
LK1136070,business_as_usual,2036,38.03929312559729,False,212,False
LK1136075,business_as_usual,2036,38.245334205478954,False,202,False
LK1136080,business_as_usual,2036,38.02028335839324,False,214,False
LK1136085,business_as_usual,2036,37.37060435020423,False,237,False
LK1136090,business_as_usual,2036,37.97443977795249,False,242,False
LK1136095,business_as_usual,2036,36.96530228280916,False,318,False
LK1136100,business_as_usual,2036,37.72643311094281,False,270,False
LK1136105,business_as_usual,2036,36.79474803108129,False,321,False
LK1136110,business_as_usual,2036,36.98178476039384,False,307,False
LK1136115,business_as_usual,2036,37.62630622054638,False,272,False
LK1136120,business_as_usual,2036,37.586436682310556,False,285,False
LK1136125,business_as_usual,2036,38.06377738675673,False,254,False
LK1136130,business_as_usual,2036,37.464370276243805,False,295,False
LK1136135,business_as_usual,2036,37.25893670589165,False,334,False
LK1136140,business_as_usual,2036,37.1702321481446,False,309,False
LK1136145,business_as_usual,2036,38.10117100473062,False,256,False
LK1136150,business_as_usual,2036,38.06874647155913,False,306,False
LK1136155,business_as_usual,2036,38.47330975213029,False,252,False
LK1136160,business_as_usual,2036,37.88471008559049,False,269,False
LK1136165,business_as_usual,2036,36.75628332711381,False,299,False
LK1136170,business_as_usual,2036,37.81816301447478,False,262,False
LK1136175,business_as_usual,2036,38.496640203998936,False,248,False
LK1136180,business_as_usual,2036,38.62145187021928,False,219,False
LK1136185,business_as_usual,2036,38.207211789787486,False,255,False
LK1136190,business_as_usual,2036,38.26187806214354,False,273,False
LK1136195,business_as_usual,2036,36.58692239572147,False,308,False
LK1136200,business_as_usual,2036,37.0904647773901,False,349,False
LK1136205,business_as_usual,2036,37.984844748413366,False,266,False
LK1136210,business_as_usual,2036,37.957326784389835,False,244,False
LK1136215,business_as_usual,2036,38.63009909437523,False,168,False
LK1136220,business_as_usual,2036,38.5294860463339,False,210,False
LK1136225,business_as_usual,2036,38.76500165176054,False,217,False
LK1136230,business_as_usual,2036,38.245815404870896,False,233,False
LK1136235,business_as_usual,2036,38.60572199241933,False,203,False
LK1136240,business_as_usual,2036,38.33881757690746,False,231,False
LK1136245,business_as_usual,2036,38.229443595564945,False,288,False
LK1136250,business_as_usual,2036,37.435190930100205,False,330,False
LK1136255,business_as_usual,2036,38.07296306903594,False,268,False
LK1136260,business_as_usual,2036,37.654939337605065,False,280,False
LK1136265,business_as_usual,2036,37.01785120071338,False,298,False
LK1136270,business_as_usual,2036,36.624466965714156,False,355,False
LK1136275,business_as_usual,2036,36.7767722604797,False,331,False
LK1136280,business_as_usual,2036,37.730488762168825,False,315,False
LK1136285,business_as_usual,2036,38.13065920743874,False,261,False
LK1136290,business_as_usual,2036,38.811968725272536,False,250,False
LK1136295,business_as_usual,2036,36.347290902701495,False,374,False
LK1136300,business_as_usual,2036,37.9179350275605,False,314,False
LK1136305,business_as_usual,2036,36.368403980534104,False,354,False
LK1136310,business_as_usual,2036,35.683305990578354,False,407,False
LK1136315,business_as_usual,2036,37.7858415575778,False,297,False
LK1136320,business_as_usual,2036,37.73870924513321,False,333,False
LK1136325,business_as_usual,2036,35.7609963311611,False,415,False
LK1136330,business_as_usual,2036,36.22919197253617,False,352,False
LK1136335,business_as_usual,2036,34.786167923704426,False,443,False
LK1136340,business_as_usual,2036,36.853914326682194,False,369,False
LK1136345,business_as_usual,2036,37.073283640981636,False,396,False
LK1136350,business_as_usual,2036,36.33364179787879,False,392,False
LK1136355,business_as_usual,2036,36.98341871599899,False,337,False
LK1136360,business_as_usual,2036,35.864666532097004,False,339,False
LK1136365,business_as_usual,2036,34.35190307760282,False,453,False
LK1103005,greening,2036,39.11184892573339,False,135,False
LK1103010,greening,2036,39.00823327143713,False,147,False
LK1103015,greening,2036,39.41483548352715,False,133,False
LK1103020,greening,2036,39.321607194222196,False,155,False
LK1103025,greening,2036,39.30358565344835,False,96,False
LK1103030,greening,2036,39.437531625697,False,113,False
LK1103035,greening,2036,38.865472313607455,False,53,True
LK1103040,greening,2036,39.46360150507622,False,17,True
LK1103045,greening,2036,39.90641574211083,False,9,True
LK1103050,greening,2036,39.76563856431804,False,45,True
LK1103055,greening,2036,39.749410935216936,False,29,True
LK1103060,greening,2036,39.82791139188425,False,24,True
LK1103065,greening,2036,39.98342529262403,False,7,True
LK1103070,greening,2036,40.10271185095303,False,1,True
LK1103075,greening,2036,40.019180078682325,False,2,True
LK1103080,greening,2036,39.968932379632456,False,3,True
LK1103085,greening,2036,39.83564996228275,False,5,True
LK1103090,greening,2036,39.66577925305534,False,70,False
LK1103095,greening,2036,39.97378324443942,False,39,True
LK1103100,greening,2036,40.10199413637028,False,8,True
LK1103105,greening,2036,39.87569788707936,False,36,True
LK1103110,greening,2036,39.79565287392062,False,6,True
LK1103115,greening,2036,38.736919089139555,False,27,True
LK1103120,greening,2036,37.91286583447665,False,117,False
LK1103125,greening,2036,38.406027086566716,False,174,False
LK1103130,greening,2036,39.20568497378248,False,110,False
LK1103135,greening,2036,38.48326387889738,False,127,False
LK1103140,greening,2036,38.568131889288615,False,75,False
LK1103145,greening,2036,39.934669811413286,False,43,True
LK1103150,greening,2036,40.075051396763854,False,46,True
LK1103155,greening,2036,40.029407135769596,False,31,True
LK1103160,greening,2036,40.06317867080168,False,25,True
LK1103165,greening,2036,40.10666969168702,False,30,True
LK1103170,greening,2036,39.01736123913122,False,80,False
LK1103175,greening,2036,38.064787038652575,False,151,False
LK1106005,greening,2036,39.53289017066971,False,35,True
LK1106010,greening,2036,39.034792858378886,False,122,False
LK1106015,greening,2036,38.33576906229489,False,238,False
LK1106020,greening,2036,38.98486907964907,False,194,False
LK1106025,greening,2036,39.52669607841735,False,156,False
LK1106030,greening,2036,39.722659961060636,False,10,True
LK1106035,greening,2036,39.764709980362696,False,48,True
LK1106040,greening,2036,38.79712477710101,False,196,False
LK1106045,greening,2036,39.40209173534658,False,170,False
LK1106050,greening,2036,39.3459865958457,False,177,False
LK1106055,greening,2036,38.615786611153695,False,190,False
LK1106060,greening,2036,38.87492119568493,False,181,False
LK1106065,greening,2036,37.33967643578232,False,289,False
LK1106070,greening,2036,37.8997503236534,False,287,False
LK1106075,greening,2036,37.96973548851536,False,275,False
LK1106080,greening,2036,38.85478813828535,False,186,False
LK1106085,greening,2036,39.03274786090841,False,160,False
LK1106090,greening,2036,38.90019524093276,False,154,False
LK1106095,greening,2036,38.97792234434848,False,84,False
LK1106100,greening,2036,39.73618254987521,False,143,False
LK1106105,greening,2036,39.70856618274314,False,106,False
LK1106110,greening,2036,39.503303012164345,False,49,True
LK1106115,greening,2036,39.16303449633423,False,134,False
LK1106120,greening,2036,39.8246803866147,False,141,False
LK1106125,greening,2036,39.773147096500594,False,120,False
LK1106130,greening,2036,39.57972189782391,False,118,False
LK1106135,greening,2036,39.433451962360465,False,86,False
LK1106140,greening,2036,39.04641201492367,False,173,False
LK1106145,greening,2036,38.86841669889178,False,230,False
LK1106150,greening,2036,38.46894241206695,False,260,False
LK1106155,greening,2036,37.52861267662018,False,279,False
LK1106160,greening,2036,38.05257475762137,False,305,False
LK1106165,greening,2036,37.76712782667196,False,247,False
LK1106170,greening,2036,38.48105785790333,False,211,False
LK1106175,greening,2036,38.806630584471414,False,224,False
LK1106180,greening,2036,38.80057496551914,False,225,False
LK1106185,greening,2036,38.02067259024002,False,187,False
LK1106190,greening,2036,38.973834209275445,False,119,False
LK1106195,greening,2036,39.73967601813484,False,57,True
LK1106200,greening,2036,36.67469098092629,False,292,False
LK1106205,greening,2036,37.722081633497375,False,240,False
LK1106210,greening,2036,38.41282946225501,False,200,False
LK1106215,greening,2036,38.50907445680881,False,88,False
LK1106220,greening,2036,37.230540719818976,False,311,False
LK1106225,greening,2036,39.736934744012856,False,163,False
LK1106230,greening,2036,39.1322886201283,False,81,False
LK1109005,greening,2036,37.40610806406004,False,324,False
LK1109010,greening,2036,37.627355584306926,False,327,False
LK1109015,greening,2036,38.008527557927444,False,286,False
LK1109020,greening,2036,37.47979132986876,False,294,False
LK1109025,greening,2036,36.54786700360084,False,360,False
LK1109030,greening,2036,36.948321245714354,False,361,False
LK1109035,greening,2036,36.954325144639505,False,372,False
LK1109040,greening,2036,36.19314026494724,False,371,False
LK1109045,greening,2036,37.42229820433541,False,350,False
LK1109050,greening,2036,35.94275011817739,False,383,False
LK1109055,greening,2036,37.428470654433795,False,302,False
LK1109060,greening,2036,36.74492513784305,False,328,False
LK1109065,greening,2036,37.937068460320376,False,243,False
LK1109070,greening,2036,38.02261468243652,False,263,False
LK1109075,greening,2036,35.98415886343003,False,362,False
LK1109080,greening,2036,36.20077976108612,False,394,False
LK1109085,greening,2036,35.65568861155851,False,404,False
LK1109090,greening,2036,35.23302089357883,False,423,False
LK1109095,greening,2036,36.38445315519687,False,338,False
LK1109100,greening,2036,34.538116800038374,False,457,False
LK1109105,greening,2036,35.55512849681553,False,439,False
LK1109110,greening,2036,36.008821443211914,False,424,False
LK1109115,greening,2036,36.972577243303114,False,336,False
LK1109120,greening,2036,36.55689017189615,False,382,False
LK1109125,greening,2036,37.17884563726436,False,316,False
LK1109130,greening,2036,37.528311093690505,False,271,False
LK1109135,greening,2036,38.0222466797522,False,239,False
LK1109140,greening,2036,38.363060395895346,False,221,False
LK1109145,greening,2036,38.35537462753163,False,235,False
LK1109150,greening,2036,38.29468198597655,False,166,False
LK1109155,greening,2036,38.49268050144414,False,197,False
LK1109160,greening,2036,38.053194624825224,False,222,False
LK1109165,greening,2036,36.99862549248239,False,296,False
LK1109170,greening,2036,37.830537077416494,False,195,False
LK1109175,greening,2036,38.47397854996365,False,126,False
LK1109180,greening,2036,38.74981093952906,False,99,False
LK1109185,greening,2036,38.265197539313775,False,229,False
LK1109190,greening,2036,37.961060961128666,False,276,False
LK1109195,greening,2036,37.48978034487192,False,277,False
LK1109200,greening,2036,36.20616119655349,False,376,False
LK1109205,greening,2036,36.67201063328858,False,380,False
LK1109210,greening,2036,36.608506495215174,False,386,False
LK1109215,greening,2036,36.46937713597613,False,363,False
LK1109220,greening,2036,37.090455528873065,False,357,False
LK1109225,greening,2036,37.96018983376632,False,284,False
LK1109230,greening,2036,37.06553176984985,False,317,False
LK1109235,greening,2036,37.822510381450854,False,209,False
LK1109240,greening,2036,38.55071061291152,False,94,False
LK1109245,greening,2036,38.39783300431784,False,189,False
LK1109250,greening,2036,38.636023236547864,False,167,False
LK1109255,greening,2036,37.76784265865265,False,162,False
LK1109260,greening,2036,37.70364112188494,False,213,False
LK1109265,greening,2036,37.459399039168616,False,205,False
LK1109270,greening,2036,38.60340581212528,False,192,False
LK1109275,greening,2036,38.00153088082134,False,293,False
LK1109280,greening,2036,37.39011759387831,False,356,False
LK1109285,greening,2036,36.86952102766346,False,358,False
LK1112005,greening,2036,35.96172692399356,False,413,False
LK1112010,greening,2036,35.0442127271413,False,401,False
LK1112015,greening,2036,34.64068719834693,False,456,False
LK1112020,greening,2036,34.4636186820355,False,442,False
LK1112025,greening,2036,34.901112763082494,False,434,False
LK1112030,greening,2036,35.582198791336964,False,432,False
LK1112035,greening,2036,35.707492790268795,False,419,False
LK1112040,greening,2036,35.78657799490436,False,412,False
LK1112045,greening,2036,35.73898635232614,False,444,False
LK1112050,greening,2036,35.83185761263142,False,421,False
LK1112055,greening,2036,35.82167449906467,False,430,False
LK1112060,greening,2036,36.29008269895148,False,388,False
LK1112065,greening,2036,35.32614463354924,False,409,False
LK1112070,greening,2036,36.650758589413776,False,391,False
LK1112075,greening,2036,35.44090521508757,False,431,False
LK1112080,greening,2036,34.474920626766085,False,471,False
LK1112085,greening,2036,34.96445728138687,False,445,False
LK1112090,greening,2036,35.6655336095453,False,416,False
LK1112095,greening,2036,36.69844731888373,False,365,False
LK1112100,greening,2036,36.428611324450024,False,389,False
LK1112105,greening,2036,36.54912510245209,False,329,False
LK1112110,greening,2036,37.33366444920527,False,348,False
LK1112115,greening,2036,35.92802341885384,False,393,False
LK1112120,greening,2036,37.08947731952929,False,359,False
LK1112125,greening,2036,36.728296183988526,False,319,False
LK1112130,greening,2036,37.45988354174512,False,281,False
LK1112135,greening,2036,37.092614790672,False,325,False
LK1112140,greening,2036,37.260416701350564,False,351,False
LK1112145,greening,2036,37.25320805849315,False,340,False
LK1112150,greening,2036,36.91627054371068,False,373,False
LK1112155,greening,2036,36.859757451540816,False,385,False
LK1112160,greening,2036,36.162227399670094,False,418,False
LK1112165,greening,2036,35.08256940376892,False,477,False
LK1112170,greening,2036,35.230909704868225,False,468,False
LK1112175,greening,2036,35.64627825002794,False,437,False
LK1112180,greening,2036,35.859109155662416,False,436,False
LK1112185,greening,2036,34.88104840419313,False,420,False
LK1112190,greening,2036,36.676958816990926,False,346,False
LK1112195,greening,2036,37.561413733430655,False,264,False
LK1112200,greening,2036,36.40788159875278,False,353,False
LK1112205,greening,2036,37.34448415828633,False,332,False
LK1112210,greening,2036,37.148250348545616,False,342,False
LK1112215,greening,2036,36.804909316409784,False,345,False
LK1112220,greening,2036,37.06708200809866,False,344,False
LK1112225,greening,2036,37.062416946041864,False,341,False
LK1112230,greening,2036,36.761534995740405,False,304,False
LK1112235,greening,2036,36.87879819215061,False,165,False
LK1112240,greening,2036,36.95891627709582,False,291,False
LK1112245,greening,2036,36.03014185722314,False,364,False
LK1112250,greening,2036,34.818454536710654,False,403,False
LK1112255,greening,2036,35.29112950643447,False,406,False
LK1112260,greening,2036,35.79504095943462,False,379,False
LK1112265,greening,2036,35.707294666485524,False,405,False
LK1112270,greening,2036,35.21507752129812,False,455,False
LK1112275,greening,2036,35.56869654687461,False,426,False
LK1112280,greening,2036,35.44976425797687,False,452,False
LK1112285,greening,2036,34.37709190432645,False,465,False
LK1112290,greening,2036,34.752916371927334,False,410,False
LK1112295,greening,2036,34.15501550884764,False,448,False
LK1112300,greening,2036,34.25812323439758,False,402,False
LK1112305,greening,2036,35.30033664123779,False,378,False
LK1112310,greening,2036,37.24263727311121,False,249,False
LK1112315,greening,2036,35.97365826884912,False,370,False
LK1112320,greening,2036,35.71297287230273,False,387,False
LK1112325,greening,2036,35.922893937816134,False,375,False
LK1112330,greening,2036,35.28831494949831,False,384,False
LK1112335,greening,2036,35.32319006625975,False,381,False
LK1112340,greening,2036,34.84555597443424,False,390,False
LK1112345,greening,2036,34.30419532211607,False,417,False
LK1112350,greening,2036,34.82723294211908,False,377,False
LK1112355,greening,2036,35.1876114820163,False,440,False
LK1112360,greening,2036,34.727423753853756,False,427,False
LK1112365,greening,2036,35.50228752273888,False,368,False
LK1112370,greening,2036,34.73902044896913,False,397,False
LK1112375,greening,2036,35.85896215214514,False,367,False
LK1112380,greening,2036,34.492635718672666,False,422,False
LK1112385,greening,2036,36.23672059945751,False,366,False
LK1112390,greening,2036,34.734565536077184,False,449,False
LK1112395,greening,2036,33.9458963175597,False,484,False
LK1112400,greening,2036,34.162634981499245,False,466,False
LK1112405,greening,2036,34.695006775522174,False,429,False
LK1115005,greening,2036,33.352129279921435,False,518,False
LK1115010,greening,2036,33.8819557207237,False,507,False
LK1115015,greening,2036,32.410051380407246,False,540,False
LK1115020,greening,2036,32.71318317606343,False,536,False
LK1115025,greening,2036,32.97270963700933,False,531,False
LK1115030,greening,2036,32.89296367233316,False,525,False
LK1115035,greening,2036,33.84802503317679,False,458,False
LK1115040,greening,2036,35.21694641233896,False,326,False
LK1115045,greening,2036,36.84900508954796,False,343,False
LK1115050,greening,2036,36.27543499055523,False,414,False
LK1115055,greening,2036,37.45149158644411,False,400,False
LK1115060,greening,2036,36.827600802701646,False,399,False
LK1115065,greening,2036,33.313819376175,False,538,False
LK1115070,greening,2036,34.09403123868997,False,491,False
LK1115075,greening,2036,34.25067624008015,False,517,False
LK1115080,greening,2036,34.94642558550361,False,494,False
LK1115085,greening,2036,33.823894839432135,False,505,False
LK1115090,greening,2036,33.01896854969754,False,506,False
LK1115095,greening,2036,33.2782033938008,False,503,False
LK1115100,greening,2036,35.417069966357964,False,446,False
LK1115105,greening,2036,34.950574953590476,False,472,False
LK1115110,greening,2036,34.90683595071533,False,462,False
LK1115115,greening,2036,34.37874976336173,False,467,False
LK1115120,greening,2036,34.135403839631216,False,502,False
LK1115125,greening,2036,33.33945553760264,False,521,False
LK1115130,greening,2036,33.71024987196074,False,510,False
LK1115135,greening,2036,35.11540374493319,False,459,False
LK1115140,greening,2036,35.840514368017104,False,428,False
LK1115145,greening,2036,35.33565158591499,False,447,False
LK1115150,greening,2036,34.3241647427067,False,498,False
LK1115155,greening,2036,36.847834026381825,False,435,False
LK1115160,greening,2036,34.73641031554263,False,489,False
LK1115165,greening,2036,33.015498384299114,False,539,False
LK1115170,greening,2036,32.53593027907066,False,550,False
LK1115175,greening,2036,33.11973790783953,False,529,False
LK1115180,greening,2036,33.301292487855,False,515,False
LK1115185,greening,2036,34.50700578002655,False,474,False
LK1115190,greening,2036,34.12748269438738,False,473,False
LK1115195,greening,2036,34.63218415866411,False,411,False
LK1115200,greening,2036,35.05546014423538,False,433,False
LK1115205,greening,2036,36.364136940334475,False,425,False
LK1115210,greening,2036,33.92530376483076,False,488,False
LK1115215,greening,2036,33.65364111726841,False,500,False
LK1115220,greening,2036,33.32488076116342,False,476,False
LK1115225,greening,2036,32.878994090717036,False,516,False
LK1115230,greening,2036,32.298211356143355,False,534,False
LK1115235,greening,2036,32.34520009871215,False,553,False
LK1115240,greening,2036,32.46788431143749,False,551,False
LK1115245,greening,2036,32.8960910319345,False,520,False
LK1115250,greening,2036,33.160214925474904,False,533,False
LK1115255,greening,2036,33.28917135207937,False,509,False
LK1115260,greening,2036,33.16023252180017,False,514,False
LK1115265,greening,2036,33.28333359317033,False,511,False
LK1115270,greening,2036,33.98387760208223,False,479,False
LK1115275,greening,2036,35.38135305384618,False,441,False
LK1115280,greening,2036,34.22513678241746,False,454,False
LK1115285,greening,2036,35.62988269075658,False,450,False
LK1115290,greening,2036,32.99374379437852,False,501,False
LK1115295,greening,2036,33.02409533238064,False,530,False
LK1115300,greening,2036,32.82161877801605,False,544,False
LK1115305,greening,2036,32.05453606291724,False,557,False
LK1115310,greening,2036,31.808402456192038,False,548,False
LK1115315,greening,2036,31.911950608268935,False,549,False
LK1115320,greening,2036,32.43981706859302,False,554,False
LK1115325,greening,2036,33.436270043640135,False,487,False
LK1115330,greening,2036,33.9612963417993,False,485,False
LK1115335,greening,2036,34.75086232834431,False,451,False
LK1115340,greening,2036,33.400505564414516,False,492,False
LK1118005,greening,2036,33.06981563464287,False,519,False
LK1118010,greening,2036,33.2879728431994,False,522,False
LK1118015,greening,2036,33.17067397358875,False,543,False
LK1118020,greening,2036,33.08596883245003,False,552,False
LK1118025,greening,2036,32.13010187092304,False,555,False
LK1118030,greening,2036,32.65958547371902,False,547,False
LK1118035,greening,2036,33.21458483985752,False,526,False
LK1118040,greening,2036,33.27204585320666,False,527,False
LK1118045,greening,2036,32.64749880291022,False,541,False
LK1118050,greening,2036,33.04705306593317,False,535,False
LK1118055,greening,2036,33.25307148430008,False,542,False
LK1118060,greening,2036,33.8796574070585,False,478,False
LK1118065,greening,2036,33.93901655409143,False,461,False
LK1118070,greening,2036,35.76348984843417,False,398,False
LK1118075,greening,2036,35.707174969632625,False,395,False
